content_id,client_id,cluster,silhouette_val,is_holdout_client,position_tier,avg_position,impressions_90d,engagement_rate,content_age_days,ctr,ctr_gap,baseline_action_score,trend_direction,is_declining_label,action,reason_code,priority,justification,roi_score,requires_human_signoff
content_881f07d325e3,client_e29c9c180c,5.0,0.39241039275500494,False,page_3_5,42.0,2,50.0,348,0.0,0.09,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_541af57f1a9f,client_19581e27de,3.0,0.4713153931991726,False,deep,76.4,326,0.0,313,0.0,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_5fb8424bac43,client_f369cb89fc,2.0,0.6052558270886553,False,page_1,5.2,5,0.0,126,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_1fde0c76722c,client_f369cb89fc,2.0,0.5964361431142899,False,page_1,6.1,172,0.0,141,0.58,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_3d216e1fd032,client_4e07408562,3.0,0.4379539585707148,False,deep,53.7,410,0.0,445,0.0,0.0,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_8abb8df992b7,client_19581e27de,0.0,0.3748789178706788,False,page_3_5,20.9,187,0.0,362,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_77c30aa8260f,client_8527a891e2,6.0,0.5074362638959383,False,page_3_5,25.0,3,0.0,271,33.33,0.0,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_70160759a28c,client_a88a7902cb,2.0,0.5209718045718407,False,page_3_5,21.4,246,0.0,144,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0e22ead17aaf,client_d4735e3a26,0.0,0.20315644335004948,True,top_3,2.0,2,0.0,308,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_696352d1b5c5,client_8527a891e2,5.0,0.07943151220720746,False,page_1,3.6,11,20.0,310,9.09,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_460b11dcac6a,client_d029fa3a95,2.0,0.3139218947552922,False,page_1,8.0,81,0.0,232,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_e0720ca9366c,client_8527a891e2,5.0,0.4642468877825062,False,page_1,5.3,4,33.33,174,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_9a512cba5332,client_d029fa3a95,2.0,0.6251223668851184,False,page_1,7.2,11,0.0,110,0.0,0.24,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_ab18b5811c02,client_19581e27de,3.0,0.010414316822971227,False,page_3_5,29.8,5,0.0,313,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0d495f9ce3be,client_d029fa3a95,2.0,0.5861533221360565,False,page_1,3.8,12,0.0,130,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_fe0a9670a08e,client_8527a891e2,2.0,0.02004060385991913,False,page_1,5.7,7,0.0,273,0.0,0.24,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_41cee3f1d369,client_19581e27de,0.0,0.32602940305888006,False,page_1,6.4,122,0.0,329,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_e0127bfa31e5,client_d029fa3a95,2.0,0.4499271031498932,False,page_1,7.4,41,0.0,203,0.0,0.24,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_a60ce09cc5c6,client_e29c9c180c,0.0,0.39114373256165386,False,page_1,7.0,1,0.0,347,0.0,0.24,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_97f6fc882e4f,client_19581e27de,0.0,0.12892888399352567,False,page_3_5,30.5,268,0.0,441,0.0,0.09,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_4d46fbee28b6,client_2c624232cd,5.0,0.3193864704046601,True,page_3_5,31.6,52,33.33,517,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_5eba7a5beb28,client_3fdba35f04,5.0,0.4886525829243365,False,page_1,6.4,127,33.33,223,0.79,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_99af6f9fbda3,client_f369cb89fc,2.0,0.5720684290556518,False,striking,19.3,223,0.0,95,0.45,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_378088a26967,client_a88a7902cb,2.0,0.38510067957560506,False,page_3_5,28.2,178,0.0,95,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_acabbec056ae,client_3fdba35f04,3.0,0.27197677637470175,False,page_3_5,35.8,316,0.0,310,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_7107cf349e26,client_f369cb89fc,2.0,0.5952778746449916,False,page_1,4.3,7,0.0,126,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_569382ff9950,client_e629fa6598,4.0,0.6697351753024362,False,page_3_5,22.5,152,100.0,490,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_48cd6fd528ed,client_bbb965ab0c,2.0,0.5915182031375266,False,page_1,4.3,4,0.0,131,0.0,0.24,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_ee16a6223688,client_6208ef0f77,3.0,0.03724067965512251,True,page_3_5,32.4,28,0.0,229,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_27bba5cf3428,client_d4735e3a26,0.0,0.11651413250893544,True,top_3,0.0,1,0.0,294,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_871887faeb84,client_8722616204,2.0,0.6242767998512037,False,page_1,7.8,72,0.0,96,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_f9563540cd75,client_f369cb89fc,2.0,0.5418571037251859,False,top_3,1.3,3,0.0,138,0.0,0.2,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_eb484430732b,client_e29c9c180c,2.0,0.2868417965659479,False,top_3,3.0,1,0.0,230,0.0,0.2,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_3dc2aa4e01dc,client_d029fa3a95,2.0,0.6105240747477344,False,page_1,8.0,304,0.0,144,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_f42bc2fc4201,client_9f14025af0,0.0,0.1994308103806391,False,top_3,3.0,3,0.0,306,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_82818e437ac1,client_f369cb89fc,2.0,0.5395432716891307,False,page_1,7.1,93,0.0,117,2.15,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_d6ec3ebf20e6,client_19581e27de,0.0,0.1851079750874594,False,page_3_5,22.8,311,0.0,313,0.32,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_5168e96834b9,client_98a3ab7c34,2.0,0.5447710210114253,False,top_3,0.0,1,0.0,91,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_c89743570f09,client_9f14025af0,0.0,0.35414546239715966,False,page_1,8.0,1,0.0,335,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_765963094056,client_d029fa3a95,3.0,0.09351190491230417,False,page_3_5,39.0,182,0.0,140,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0f1951cfcf6a,client_e29c9c180c,0.0,0.20456168971141236,False,top_3,1.7,7,7.14,322,0.0,0.2,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0616953c1f57,client_e29c9c180c,3.0,0.3374899982451397,False,deep,108.4,5,0.0,230,0.0,0.0,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_70aa6731ca08,client_bbb965ab0c,3.0,0.0635206802972967,False,page_3_5,40.4,134,0.0,104,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_b19165f1fd83,client_a88a7902cb,2.0,0.43895857446427594,False,page_3_5,26.4,312,0.0,95,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_8024f2a4aa5c,client_d4735e3a26,0.0,0.21865450583037863,True,top_3,0.0,1,0.0,315,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_611fe8b6dfc0,client_e29c9c180c,0.0,0.28656401450419516,False,page_1,4.6,8,0.0,322,0.0,0.24,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_62e5db0513cc,client_d4735e3a26,0.0,0.020661723731904284,True,page_1,3.9,102,0.0,296,11.76,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_d97729568d99,client_25fc0e7096,2.0,0.5449882405726697,False,top_3,0.0,3,0.0,94,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_20f6650dbf34,client_a88a7902cb,3.0,0.32071370645862723,False,deep,110.0,1,0.0,182,0.0,0.0,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_b3ac8b7a0020,client_e29c9c180c,2.0,0.27613106376558744,False,top_3,1.0,2,0.0,228,0.0,0.2,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_cc4b9034027c,client_8527a891e2,3.0,0.48028726917681336,False,deep,68.0,1,0.0,238,0.0,0.0,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_f92cc1c6fb29,client_3fdba35f04,2.0,0.44982537497188085,False,page_3_5,24.1,174,0.0,165,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_40a1b2d5d242,client_25fc0e7096,2.0,0.5371515593002949,False,top_3,0.0,3,0.0,121,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_b3335a5167a6,client_6208ef0f77,2.0,0.19557593671980958,True,page_3_5,28.1,16,0.0,223,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_055fbe0b8545,client_624b60c58c,2.0,0.6227838954871219,True,page_1,6.8,48,0.0,115,0.0,0.24,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_6a4856a65d72,client_624b60c58c,3.0,0.4003669138619456,True,page_3_5,42.6,136,0.0,251,0.0,0.09,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_b813d68af8df,client_8722616204,2.0,0.593360664278643,False,page_1,4.0,1,0.0,90,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_fb022508eaac,client_19581e27de,0.0,0.11556431688227149,False,page_3_5,30.3,170,0.0,417,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_34310d33202a,client_d029fa3a95,2.0,0.5623901406593884,False,page_1,6.7,57,0.0,118,1.75,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_14ed6c1e5a3a,client_8722616204,2.0,0.35847996751450045,False,page_3_5,20.1,110,8.7,140,2.73,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_f328d0e4e22b,client_d4735e3a26,0.0,0.17337663671176592,True,top_3,0.0,1,0.0,305,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_3d81c44aaca8,client_19581e27de,3.0,0.4463753485602378,False,page_3_5,48.0,106,0.0,389,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0b5377579ec0,client_e29c9c180c,2.0,0.26165774698654454,False,top_3,1.0,1,0.0,231,0.0,0.2,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_18b2ae13e22c,client_d029fa3a95,2.0,0.45778303561169403,False,page_1,9.1,42,0.0,203,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_eca73bfbd5b8,client_d4735e3a26,0.0,0.10499342808816231,True,top_3,2.9,12,0.0,290,0.0,0.2,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_472ce7ae14c0,client_d4735e3a26,6.0,0.5464875296697792,True,top_3,0.3,3,0.0,300,33.33,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_702ed6703413,client_a88a7902cb,2.0,0.3495702441965278,False,page_3_5,28.2,164,0.0,144,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_11485ec60720,client_2c624232cd,4.0,0.5691807584990607,True,deep,63.3,98,100.0,438,0.0,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_807836f893a5,client_f369cb89fc,2.0,0.5228370251640712,False,page_1,6.5,22,0.0,180,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_62e25bc14188,client_2c624232cd,3.0,0.06572969304322575,True,page_3_5,37.5,85,0.0,517,1.18,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_e844fcfb9cee,client_bbb965ab0c,3.0,0.013415567287023266,False,page_3_5,38.3,196,0.0,120,1.02,0.0,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_02bd3dd33991,client_4ec9599fc2,0.0,0.5443834928149026,False,striking,12.2,208,0.0,445,0.48,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_e46b3e2cbeaa,client_8722616204,2.0,0.6210723580916471,False,page_1,7.9,18,0.0,90,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_f4d299a6c4c5,client_19581e27de,0.0,0.25572209893154124,False,page_1,8.1,66,0.0,313,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_6803f114c09c,client_19581e27de,0.0,0.3260020995038886,False,page_1,6.2,363,0.0,329,0.0,0.24,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_85aa5489f38b,client_19581e27de,0.0,0.06707990768289213,False,page_3_5,31.3,117,0.0,417,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_5b83141b2ca4,client_4ec9599fc2,0.0,0.41500701067542917,False,top_3,2.0,1,0.0,375,0.0,0.2,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_3826588830ac,client_624b60c58c,0.0,0.28264300979307866,True,page_1,9.6,365,0.0,318,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_2b377c3656d8,client_e29c9c180c,0.0,0.23899956526328686,False,top_3,0.0,1,0.0,320,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_50811dceda17,client_3fdba35f04,0.0,0.06653763007478498,False,page_1,5.2,395,0.0,284,0.51,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0e9a3474ec41,client_3fdba35f04,2.0,0.5737247271934476,False,top_3,2.1,160,0.0,95,0.0,0.2,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_327f55346e66,client_6208ef0f77,2.0,0.3727945635462539,True,page_3_5,22.8,492,11.11,111,0.41,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_5de502fdd86c,client_8527a891e2,2.0,0.3298389742868094,False,page_1,3.8,12,0.0,223,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_c7c64a9821d1,client_19581e27de,3.0,0.16592556652658166,False,page_3_5,33.3,237,0.0,313,0.84,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0b6543b5d68a,client_4ec9599fc2,0.0,0.5360882836992262,False,page_1,7.8,29,0.0,445,0.0,0.24,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_3088ba1333db,client_19581e27de,3.0,0.489210897559389,False,deep,72.0,229,0.0,313,0.0,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_8669f1b51111,client_624b60c58c,2.0,0.5981976093579023,True,page_1,4.2,43,0.0,118,0.0,0.24,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_873843eb5aa4,client_8527a891e2,2.0,0.551461835593173,False,top_3,0.5,2,0.0,90,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_3787d07e1b9a,client_f369cb89fc,2.0,0.6010032269844848,False,page_1,4.4,86,0.0,117,0.0,0.24,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_2c83d636c2bf,client_19581e27de,3.0,0.4293556160292876,False,deep,55.8,160,0.0,463,0.0,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_c93e52c434f8,client_d029fa3a95,2.0,0.6074193514445236,False,page_1,9.1,92,0.0,148,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_08d6e44988b8,client_e29c9c180c,3.0,0.3924451195490569,False,page_3_5,40.5,23,0.0,311,0.0,0.09,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_2d517e68e168,client_4e07408562,3.0,0.2955345137940892,False,deep,50.1,61,0.0,537,0.0,0.0,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_9ad8a529df91,client_d4735e3a26,0.0,0.21025994237725557,True,top_3,0.5,2,0.0,312,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_ec88e3074ed0,client_d029fa3a95,2.0,0.5962110105524194,False,page_1,5.6,141,0.0,141,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_e7dc05ae7ea0,client_f369cb89fc,2.0,0.601196878393305,False,page_1,6.2,19,0.0,141,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_7376c82b0164,client_a88a7902cb,3.0,0.18291060866624406,False,page_3_5,40.9,195,0.0,153,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_1c321558ee2f,client_a88a7902cb,3.0,0.11323267541055121,False,page_3_5,40.5,162,0.0,126,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_36c94c7ff438,client_a88a7902cb,2.0,0.5579924949536903,False,page_3_5,20.3,150,0.0,90,0.67,0.0,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_e5cb7923d52b,client_d4735e3a26,2.0,0.1477378666782899,True,top_3,0.0,4,0.0,251,0.0,0.2,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_1508cdf1624c,client_d029fa3a95,2.0,0.3091810607302558,False,page_3_5,30.1,238,0.0,116,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_228ad182b267,client_9f14025af0,0.0,0.37515756846976184,False,page_1,4.5,4,0.0,347,0.0,0.24,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_aa79ef2a0513,client_8527a891e2,3.0,0.35948995096095876,False,deep,58.0,13,0.0,120,0.0,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_dd94b99988db,client_e629fa6598,0.0,0.353006945046395,False,page_3_5,24.5,2,0.0,490,0.0,0.09,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_cd4f4983677f,client_9f14025af0,5.0,0.465849328151651,False,striking,14.9,256,50.0,306,1.17,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_3587f30c8750,client_8527a891e2,3.0,0.2099181608882669,False,page_3_5,47.6,23,0.0,91,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_9be26bd0feb2,client_e629fa6598,0.0,0.2713882670397825,False,page_3_5,27.2,119,0.0,460,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_08c809c7ef99,client_8527a891e2,2.0,0.30371224418619813,False,page_3_5,30.8,5,0.0,90,0.0,0.09,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_7daa76a89c98,client_f74efabef1,2.0,0.6125036482772523,True,page_1,8.9,89,0.0,144,0.0,0.24,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_d7f3d9fe0a36,client_19581e27de,0.0,0.1658740086381618,False,page_3_5,30.2,19,0.0,482,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_753b8b5e0b81,client_8527a891e2,5.0,0.2400958673816148,False,page_3_5,28.6,143,20.0,275,0.7,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_0a4b6c7af71d,client_f74efabef1,3.0,0.4249449005115289,True,deep,72.6,269,0.0,175,0.0,0.0,0.0,new,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_33d11b837cec,client_19581e27de,0.0,0.22814625206918204,False,page_3_5,28.4,250,0.0,463,0.0,0.09,0.0,stable,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_9815a184d419,client_19581e27de,0.0,0.13241979775098492,False,page_3_5,30.5,420,0.0,445,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_a828a8dc3b21,client_7f2253d7e2,2.0,0.29253358027388177,False,top_3,0.8,20,0.0,224,0.0,0.2,0.0,flat,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_426c066da61c,client_e629fa6598,3.0,0.4303599328720819,False,deep,72.7,61,0.0,460,0.0,0.0,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_7d6c5000b8e1,client_9400f1b21c,0.0,0.4912194007813187,False,page_1,7.8,71,0.0,557,0.0,0.24,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_fceac7bde903,client_a88a7902cb,2.0,0.14118773829882467,False,page_3_5,31.6,63,0.0,180,0.0,0.09,0.0,down,1,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_ddd59d0fadbd,client_2c624232cd,0.0,0.42391990858877726,True,page_3_5,20.8,412,0.0,517,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
content_1744836326af,client_bbb965ab0c,2.0,0.4483299803698777,False,page_3_5,25.5,363,0.0,139,0.0,0.09,0.0,up,0,MONITOR,STABLE_NO_ACTION,4,No strong refresh/boost/prune signal this cycle.,0.0,False
